name,comment,star,source,label
Cuong Nguyen,máy bạn nên đánh_giá đúng lương_tâm của mình trừ những máy thật_sự lỗi còn lại cố_tình dìm người_ta thì cũng không ngốc đầu lên nổi đâu mình mua máy đợt đầu và đến nay gần tháng bản 6gb chưa từng thấy như các bạn nói sau lần cập_nhật vân tay rất nhạy đâu ra 10 lần không nhận camera vậy là qúa ok wifi và 4g đều ổn không có chuyện sóng yếu đến mức không còn chơi game cũng không nóng lắm còn pin để qua đêm ai nói tuot giảm 20 30 gì đó thì coi lại giùm pin mình sai nguyen ngay còn 50 qua đêm tuot la nhiu lắm màn_hình đẹp và cầm rất dễ_chịu,5,tgdd,2
Vinh,mọi người cân_nhắc sản_phẩm này nha mình mua được ngày máy không chạm nước mà báo ẩm lúc kiểm_định báo là chui sạt bị nước vào rỉ có hiện_tượng rỉ sét_đồ điện_tử dễ rỉ sét đổ hết lỗi lên đầu khách_hàng chia_tay với sa mà ung sớm cho bớt đau_khổ,1,tgdd,0
Dương,bàn_phím bấm hay nhảy chữ khác treo máy mo khóa vân tay thì rất tệ chơi game thi nong nữa cái này chắc là bắt_chước sony cảm_ứng lúc ăn lúc không nữa chứa mới mua về là phát_hiện liền mà điện_máy xanh không cho đổi đổi thừa mình sử_dụng nhiều nên treo máy nói_xàm thiệt máy ram 6g rom 128g mà nói do xài nhiều nói làm như mình là lúa_vậy kỹ_thuật_viên của điện_máy xanh kém hiểu_biết lúc bán sản_phẩm thì nói ngon lắm đổi trả trong tháng nếu do lỗi sản_xuất tới lúc bị lỗi thì đổ cho người sử_dụng kém,1,tgdd,0
Lê Sỹ Hùng,pin qúa tệ sạc đầy để qua đêm còn 70 thật_sự hối_hận khi chọn sản_phẩm này ai xác_định mua thì cân_nhắc lại nha,2,tgdd,0
Nguyễn Hiệu,a50 128g lỗi nhiều qúa phần đánh chữ hay chập phím nhảy chữ khác wifi căn đét cứ báo lỗi xác_thực thỉnh_thoảng còn có lỗi treo máy đơ không ấn được gì cả,3,tgdd,0
Đinh Luân,máy chạy mượt mở khoá gương_mặt vân tay nhah,5,tgdd,2
Hoang Duong,dạ em chào_thua anh sa mà ung rồi nha pin 4000 mà tệ qúa xem film 2h hết sạch pin 3g thì chẳng thấy đâu cứ phải ru_rú trong nhà xài wifi chai chứ đâu ít ram6g mà thua anh rồi sa mà ung ơi,1,tgdd,0
Khang,hôm_nay tròn tháng mua máy lúc đầu thì chưa cập_nhật vân tay với bàn_phím có chút lỗi nhưng tới nay bản cập_nhật và bản cập_nhật ngày 10 này khá mượt vây tay bao nhạy với mở khoá gương_mặt khá nhanh ai cập_nhật bản ngày 10 thấy rõ khỏi phải lo camera sf trước có gốc rộng 68 độ cập_nhật bổ xung tính_năng này đáng đồng_tiền nè chip thì đời_mới 9610 sản_xuất tiến_trình 10m tương_đối ổn hiệu nâng lẫn pin máy không qúa nóng nói_chung ok về pin nếu không game liêm tụt thì xài khá lâu sau tháng nâng_cấp lần và thật_sự đáng đồng_tiền 8tr bỏ ra mua máy chẳng cần quan_tâm ai cho vì những người đó họ ngu công_nghệ không biết cập_nhật máy rồi lên la_làng thật buồn_cười khuyên ai mua máy ra thử ưng là mua tầm 8tr qúa ok mọi thứ rồi,5,tgdd,2
Tuan,rồi oi cùng một cái sim 3g mà không thi chạy vi_vu gắn qúa a50 thì thôi thua thất_vọng qúa,1,tgdd,0
Điệp,nghĩ mới mua có tuần máy mà sóng như nè tr còn làm_ăn gì nữa qúa tệ vân tay bấm không biết màn_hình có mòn không chứ cái tay nó mòn dữ lắm mới dô dx đó 8tr cũng đâu có ít mà tệ qúa,1,tgdd,0
Ngọc,sử sụng được vài ngày mình có số đánh_giá_như sau camera chụp ngày thì đẹp chụp đêm thì tạm chiến game liên_quân max cấu_hình hơi giật chỉnh thấp xuống thì ok pubg thì hd cực cao cũng ok cảm_biến vân tay với nhận_diện khuôn_mặt thì không nên dùng có cũng như_không có cảm_biến thì cài mẫu ngón thì 10 lần hên xui được lần nhận_diện cũng vậy pin 4000 cực_kì khủng chơi game liên tụt 3h chỉ tốn 90 vẻ ngoài đẹp nhưng tiếc là bằng nhựa bắt sóng tầm 10 4g hay wifi gì cũng vậy mua cái máy chỉ ưng mỗi cái tai_nghe tặng kèm,3,tgdd,1
Ngan,máy mua được ngày bàn_phím thì không nhạy có khi chạm không ăn nhầm gì hết,3,tgdd,0
Khang,máy đẹp chơi game ok mượt chỉ có vân tay là trung_bình pin thì được thôi không trâu lắm,4,tgdd,2
Nguyễn Tấn Mạnh,điện_thoại tốt dùng rất ổn_định mới mua hôm_nay cảm_thấy tuyệt_vời camera tất_cả tốt nhân_viên tận_tình chu_đáo rất hài_lòng,5,tgdd,2
Hậu,máy đẹp tuyệt_vời rất nhanh_nhạy máy rất ngon,5,tgdd,2
Dana Son,máy xài rất ok positive chạy nhanh pin thì bình_thường không được lâu lắm sẽ tiếp tụt ủng_hộ samsung positive,5,tgdd,2
Huỳnh Thiên Chinh,máy hay nóng dù không xài tự sập nguồn bật nguồn lại không lên lên thế_giới di_động thì đổ_thừa khách xài giao_diện không thích_hợp xung_khắc phần_mềm dù mình đã giải_thích chỉ thấy đổi icon pack của chính sa mà ung cũng cấp đổ_thừa do ap game lâu ncher nói không nên cài cái này thật tào_lao vì máy có sẵn cuối_cùng đổ_thừa do chưa cập_nhật phiên_bản mới and rồi rồi ngồi cập_nhật xong kêu đem về xài thử xem sao mai sẽ đổi trả mua máy khác xài chấp_nhận bỏ 20,1,tgdd,0
Nguyễn Bùi Thanh Hiền,mình mới mua máy được tuần chơi game ổn có giật nhưng lâu_lâu mới giật lần hk đáng_kể pin thì không trâu cho lắm máy chơi game hay_là xem youtobe khoảng 15p là có hiện_tượng nóng máy,4,tgdd,1
Hoàng Phi,mua máy được 10 ngày chơi game rất ok pin khá trâu với chơi thì máy có cảm_giác hơi ấm nhưg không nóg với hao pin như mọi người nói bắt sóg với wifi rất bình_thường cập_nhật lên pbm cũg chạy ổn không có lỗi cả camera đẹp ai chơi game lq với frefrie thì cứ mua rất ok luôn về nhân_viên thì rấy nhiệt_tình vui_vẻ những phần vân tay nhận_diện khuôn_mặt mình không sử_dụng nên không pít nhưg với mình chơi game nhìu mà pin với độ mượt nhắn_tin là rất ok rồi,5,tgdd,2
Phi,mìh mua máy được ngày máy chạy rất ok không như mọi người nố nhìu lỗi mìh nhận_xét về phần pin khá trâu mìh chơ game liên_quân với fre fire pin khá trâu camera trước rất đẹp máy bắt wifi với 4g cũg tốt có sạc nhanh tiếng đầy 100 còn về vân tay nhận diên khuôn_mặt tgif mìh không xài nên không có ý_kiến nhân_viên thì khổ phải nói nữa hén nhiệt_tình vui_vẻ rất dễ thuơg,5,tgdd,2
Nguyễn Hoàng Huy,ai mua a50 thì ra trãi nghiệm đừng nghe đánh_giá trên đây tụi nó là nhân_viên opo hay vivo chiu trò dìm sa mà_ung để mua máy bên nó chip 9610 này tiến_trình 10m cùng với 710 và nó mạnh hơn 660 tương_đối khá mát máy chỉ là máy tầm trung xài vậy ok rồi ai muốn đồ_hoạ chip mạnh mua luôn s10 hay xs max đi khỏi bàn_ra bàn vào tiền nào của nấy còn máy bạn nói bắt sóng yếu_kém mình thấy bình_thường chẳng có gì yếu_kém đến nổi không gọi được cả còn đơ màn_hình xin_lỗi chưa bị chưa biết sau khi cập nhâtn thì máy không có gì lỗi dòng máy tầm trung chỉ 8tr này thương_hiệu khá ok rồi camera khỏi bàn ai biết cách chụp ảnh thì tương_đối khá tốt vân tay không nhạy không nhanh nhưng mẹo là cài cái hoặc mở khoá gương_mặt kết lại a50 có chip 9610 tiến_trình 10m ít hao pin và mát máy khi chơi game ok vẫn chơi pubg hd cực cao hay hdr về lq thì chơi khá mượt nói_chung thích ra trãi nghiệm đi nghe đánh_giá dìm nhau không tốt,5,tgdd,2
Nguyen Hoang Phi,xài tốt máy sử_dụng tháng máy ít nóng chụp hình rất tốt vân tay đúng bị chậm nhưng mẹo là nên cài cái hoặc nhận_dạng gương_mặt khá ok chip 9610 khỏi bàn rồi chơi pubg bật hdr cũng không lag mà để hd cực cao cũng ổn luôn bắt sóng hơi yếu nhưng bắt sóng wifi ổn nói_chung xài được máy mới mua nên cập_nhật lên sửa lỗi,5,tgdd,2
Tuan,mới mua máy chưa được tuần sản_phẩm hay báo lỗi sạc không sạc nhanh được cảm_thấy thất_vọng,2,tgdd,0
Đặng Thế Trường,tất_cả mọi thứ đều ok nhưng có lỗi là khi sạc cá_nhân mình thì dùng đến khi nào còn 20 là đã sạc rồi nhưng mình tính thời_gian sạc nó không được giống nhau lúc thì sạc chỉ tiếng là đầy lúc thì cả tiếng mới đầy trong khi đó mình đã bật chế_độ sạc nhanh cho hỏi lỗi gì vậy,3,tgdd,1
Nguyễn Việt Anh,vừa mua được tháng ngày dùng rất giữ máy không hiểu sao máy báo ẩm mạng ra bảo_hành thì báo máy phải thấy cụm chân sạc chán,1,tgdd,0
Bùi Ngọc Sửu,mới xài được tuần thấy ch play không tải được game volamobi mình không hiểu là do lỗi phần_mềm hay không còn lại dùng bình_thường mong ad giải_thích hộ,2,tgdd,1
Nguyen Van Thanh,thất_vọng vô_cùng bắt sóng điện_thoại qúa kém vân tay không nhạy vỏ nhựa nhìn bình_dân pin tụt nhanh chả có gì xứng_đáng với 8tr,1,tgdd,0
Phương Leo,hàng tốt chụp ảnh đẹp chơi pubg vẫn có chút hơi giật ném với vận_tốc cao vẫn không bị vỡ màn đề_cử cục gạch của năm,5,tgdd,2
Vo Minh Tri,máy lỗi màng hình bỏ trong túi không đụng đến tự sáng màn_hình tắt chạm màn_hình thì vẫn nội vẫn tay tắt hết cái đó thì còn nữa dùng vân tay mở khoá thì không được nhạy nhiều khi phải bấm lần mới mở được màn_hình,2,tgdd,0
Nguyễn Thị Ngọc Điệp,điện_thoại noang như lửa pin thì tụt qúa nhanh camera chụp xấu không nét bằng vivo v15 biết mua v15 cho rồi,1,tgdd,0
T Khương,qúa tệ tệ không còn chổ chê xài ức_chế không chịu được không hiểu dag lm trò gì ra cho nhiều chất_lượng thua thằng tq,1,tgdd,0
Lê Trung Đức,máy như màn_hình đơ không chơi game được cần sửa lỗi màn_hình còn mọi thứ đều ổn trừ màn_hình,1,tgdd,0
Khuong,máy tệ sóng và 3g qúa yếu hay đơ không chạy micro nc ngta cứ hả hả mãi không hài_lòng,1,tgdd,0
Đặng Quang Hà,dùng tốt mở khoá khuôn_mặt nhanh mỗi tội pin không trâu như mình nghĩ nói_chung cũng vừa_phải với giá_thành,4,tgdd,1
Huỳnh Thị Mỹ Hà,mình thấy cũng ok mà cập_nhật phần_mềm thì vừa sạc vừa cập_nhật mới nhanh được giá vậy là ok rồi,4,tgdd,1
Lý Ngọc Giàu,mới mua về tải cập_nhật ứng_dụng mãi mà không được có cứ chạy mãi tiếng đồng_hồ rồi,3,tgdd,1
Nguyễn Hoàng Phi,nhiều người chê là do họ mờ công_nghệ sau khi cập_nhật lên mọi thứ điều ok vân tay thì nên cài cái cùng ngón sẽ nhanh hơn nhưng cá_nhân tôi thích nhận_dạng khuôn_mặt khá nhanh tiền nào của đó mua máy về lâu_dài thì nên mua sa mà ung còn mua đồ tq tiền nào của đó,5,tgdd,2
Khương Thị Ngọc Oanh,mình dùng được tháng nhìn_chung tốt trong tầm giá vân tay chọn lưu mã một ngón nhạy hẳn ủng_hộ sa mà_ung,5,tgdd,2
Kiet,cảm_biến vân tay quá tệ vậy cũng gọi là bảo_mật cao được không hiểu sao luôn ak,1,tgdd,0
Lê Quốc Thắng,máy chạy rất tốt rất đáng để mua vân tay hơi kém nhưng khuyên khích 5s nhân_viên phục_vụ nhiệt_tình chu_đáo,5,tgdd,2
Nguyễn Hồng Thơm,mình dùng được gần tháng bản 6g máy lỗi nhiều nhất là cái mạng 4g sóng qúa tệ và chập_chờn mua về mạng đi đổi xong bảo_hành xong cập_nhật cách kiểu mà vẫn vậy qúa thất_vọng cho sãn phẩm này của sa mà ung mình quyết_định mất 15 để đổi hãng khác với cùng mức giá để có những trải nghiệm tốt hơn anh_em lưu_ý đọc nhận_xét của mọi người đóng_góp để mua sản_phẩm này,1,tgdd,0
Đặng Đình Trung,máy dùng qúa chán chưa được tháng màn_hình đơ cấu_hình xấu qúa to loa bị hiện_tượng rè chụp anh xấu bắt mạng cũng hơi kém,1,tgdd,0
Nguyễn Mạnh Hùng,mới mua và dùng bản 128g thiết_kế màn_hình hiệu_năng camera thời_lượng pin nhìn_chung là ok so với mức giá 8tr nó đáp_ứng được tất_cả các nhu_cầu mà tôi dùng hằng ngày ko phải là 1smartphone hoàn_hảo nhưng sa mà_ung đã làm ra nó thật tuyệt_vời,5,tgdd,2
Nguyễn Trường Giang,không biết như nào nhưng máy em hình_như màn_hình hơi ám vàng hôm 11 lấy máy đã thấy vàng nhưng vội qúa nên không so_sánh được với máy khác cộng thêm cả trước đó em dùng con huawei nova 3i so_sánh thì pin a50 rõ trâu hơn nhưng lại tụt nhanh hơn các tác vụ thì trước tới giờ em vẫn dùng vậy không khác gì vậy em có được đổi trả máy khác không em mua điện_máy xanh,5,tgdd,1
Lê Hoàng Thiên,mình mua chưa được tháng mà cảm_giác màn_hình cảm_ứng không nhạy cho lắm rồi độ nhạy vân tay 100 lần chắc được lần ok sạc nhanh độ bắt sóng kém nhận_diện khuôn_mặt cũng không ok lắm chậm qúa có khi không được luôn phải mở bằng mật_khẩu không chịu_thua luôn giờ cảm_giác hối_hận khi lựa_chọn mua sa mà um negative negative negative negative negative negative negative negative negative negative,1,tgdd,0
Nguyễn Thành Hưng,tôi mua máy đã được 20 ngày và cảm_nhận như sau sạc nhanh nhưng pin cũng rất trâu dùng nhiều zalo mes nhưng pin khá tốt máy không bị nóng màn_hình đẹp và hiển_thị rất tốt nhận_diện khuôn_mặt tôi chấm 90 điểm khá nhanh vào ban_đêm cũng ok luôn nhé đây là nhận_diện hình_ảnh nên nếu tóc_tai bạn bù_xù không giống lần đầu thì nhận hơi lâu của ip là nhận_diện giác_mạc của mắt vân tay quang_học thì tương_đối bạn giữ đúng vị_trí 1s là mở được mẹo là nên cài_đặt vân tay cùng ngón positive camera sau qúa đẹp luôn nhất là góc rộng nếu bạn chụp phong_cảnh chân dùng thì tương_đối camera trước tuyệt_vời 25mp thì khỏi chê có chế_độ auto ai làm_đẹp rất thích_hợp để selfi nhé về độ nhạy phần_mềm thì ổn_định ra vào rất nhanh load wifi tốt kết_luận là đáng mua,5,tgdd,2
Nông Hữu Thự,tôi mua phiên_bản độc_quyền thế_giới di_động dùng được 20 ngày lúc đầu chạy mượt sau khi cập_nhật phần_mềm mới về máy xem youtobe bị giật chơi game nhẹ cũng bị giật tôi muốn đổi máy khác không dùng sa mà ung nữa thì phải làm những thủ tụt gì máy trả_góp tháng,4,tgdd,1
Phương,mới mua khoảng 10 ngày nhận_xét chung là màn_hình super amoled đẹp tuy màu đỏ hiển_thị hơi chói chóị không được tự_nhiên lắm pin cầm nếu để chế_độ đêm độ sáng 30 40 lướt fb youtube zalo điện_thoại bằng wifi thì gần ngày mới sạc pin qúa tuyệt rồi nếu bạn nào xài ít thì còn lâu hơn nữa tuy_nhiên mình chưa test với 4g nên chưa biết ra sao còn về loa thì mức tạm tạm được về máy_ảnh thì đánh_giá thế này camera góc rộng chất_lượng không máy gì tốt méo hình hơi nhiều camera chính 25mp tuy_nhiên chất_lượng mình đánh_giá chưa đạt có hiện_tượng phủ sương có_thể do ống_kính không đạt độ trong suốt hay sao nó chói sáng ngay cả trong nhà có nhiều cửa_sổ nhược_điểm này các bạn có_thể khâc phục bằng cách hạ ev xuống bậc trước khi chụp cảm_biến vân tay thì đôi_khi cài_đặt hoàn_tất tắt màn_hình bât đầu thử đủ các kiểu nó vẫn không nhận ra phải vào trong xoá đi rồi cài lại mới ok còn về giao_diện oneui sao nó ăn ram hơi bị nhiều tắt hết ứng_dụng ngầm vẫn không cải_thiện nhiều bởi_vậy chọn bản 6g ram là hợp_lí sa mà_ung đã cải_tiến con exynos lần này hiệu_năng khá tốt vào ứng_dụng khá mượt còn rất nhiều tính_năng các bạn phải trải nghiệm nửa mới biết rõ qua những phần vừa nêu trên đánh_giá tổng_thể nếu bạn nào có nhu_cầu game video cần màn_hình lớn chất_lượng hình_ảnh tốt với pin cầm hiệu_năng tốt thì nên mua khỏi phải chần_chừ điều cuối_cùng sao mình đánh_giá trên không phải cho sa mà ung a50 mà là đánh_giá cho các bạn nhân_viên thế_giới di_động có thái_độ phục_vụ khách_hàng tận_tình vui_vẻ lịch_sự,5,tgdd,2
